polarity,model,corner,temperature_c,length_um,width_um,vgs_abs_v,vds_abs_v,vbs_abs_v,id_abs_a,vdsat_abs_v,vth_abs_v,gm_s,gds_s,saturated
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,0.5,0.3,2.16122e-05,0.39212,0.679517,6.93922e-05,7.60311e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.0,2.74812e-05,0.414861,0.612361,8.09808e-05,3.65741e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.1,2.58868e-05,0.407789,0.635695,7.94456e-05,3.4142e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.2,2.43848e-05,0.400441,0.657525,7.78762e-05,3.18702e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.3,2.29706e-05,0.392921,0.678066,7.62877e-05,2.97564e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.0,2.85799e-05,0.415855,0.610426,8.47056e-05,2.16281e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.1,2.69195e-05,0.408808,0.63376,8.30441e-05,2.04525e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.2,2.53555e-05,0.401484,0.65559,8.13489e-05,1.93405e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.3,2.38831e-05,0.393987,0.67613,7.96371e-05,1.82918e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.0,2.91592e-05,0.4166,0.608974,8.63765e-05,1.74288e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.1,2.74688e-05,0.409572,0.632308,8.46756e-05,1.65671e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.2,2.58763e-05,0.402266,0.654138,8.29405e-05,1.57477e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.3,2.4377e-05,0.394786,0.674678,8.11889e-05,1.49705e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.0,2.66832e-08,0.0419799,0.64097,6.19342e-07,1.46183e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.1,1.52305e-08,0.0419048,0.665061,3.66279e-07,8.42556e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.2,8.76032e-09,0.0420853,0.68768,2.17592e-07,4.89678e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.3,5.07917e-09,0.0423981,0.709037,1.2981e-07,2.86851e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.0,2.82789e-08,0.0420066,0.64033,6.56057e-07,8.63092e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.1,1.6154e-08,0.0419211,0.664421,3.88283e-07,5.01358e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.2,9.29846e-09,0.0420952,0.68704,2.30841e-07,2.92943e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.3,5.39497e-09,0.0424041,0.708397,1.37817e-07,1.72254e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.0,2.98215e-08,0.0420427,0.639477,6.91077e-07,7.11797e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.1,1.70527e-08,0.0419432,0.663568,4.09485e-07,4.15708e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.2,9.82473e-09,0.0421085,0.686187,2.43701e-07,2.43948e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.3,5.70499e-09,0.0424122,0.707543,1.45631e-07,1.43952e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.0,3.1844e-08,0.042098,0.638197,7.36616e-07,6.50528e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.1,1.82369e-08,0.0419771,0.662288,4.37248e-07,3.81818e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.2,1.05212e-08,0.0421291,0.684907,2.60633e-07,2.24991e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.3,6.11675e-09,0.0424247,0.706263,1.55967e-07,1.33233e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.0,3.44064e-08,0.0421741,0.63649,7.9392e-07,6.37031e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.1,1.97445e-08,0.0420238,0.660582,4.72393e-07,3.75602e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.2,1.14114e-08,0.0421575,0.6832,2.82176e-07,2.22188e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.3,6.64479e-09,0.0424419,0.704556,1.69172e-07,1.32014e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.0,3.6325e-08,0.0422329,0.635211,8.36611e-07,6.43479e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.1,2.08773e-08,0.04206,0.659302,4.98693e-07,3.80453e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.2,1.20823e-08,0.0421796,0.68192,2.98358e-07,2.25595e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.3,7.04386e-09,0.0424553,0.703276,1.79124e-07,1.34316e-09,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.0,2.45727e-07,0.0534683,0.64097,5.17629e-06,1.42676e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.1,1.51709e-07,0.0497752,0.665061,3.31822e-06,8.65204e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.2,9.4197e-08,0.0473523,0.68768,2.1288e-06,5.33106e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.3,5.88245e-08,0.0458614,0.709037,1.37109e-06,3.32589e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.0,2.60367e-07,0.0536123,0.64033,5.48929e-06,7.5795e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.1,1.60779e-07,0.0498816,0.664421,3.51729e-06,4.7684e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.2,9.98681e-08,0.0474284,0.68704,2.25652e-06,3.01402e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.3,6.23986e-08,0.0459144,0.708397,1.45375e-06,1.9141e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.0,2.73608e-07,0.0538061,0.639477,5.75597e-06,5.99833e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.1,1.69177e-07,0.050025,0.663568,3.69386e-06,3.82957e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.2,1.05208e-07,0.0475311,0.686187,2.37308e-06,2.44731e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.3,6.58055e-08,0.045986,0.707543,1.53073e-06,1.56726e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.0,2.90381e-07,0.0541009,0.638197,6.08397e-06,5.32289e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.1,1.79947e-07,0.0502435,0.662288,3.91538e-06,3.43469e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.2,1.12122e-07,0.047688,0.684907,2.52147e-06,2.21325e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.3,7.02489e-08,0.0460957,0.706263,1.62984e-06,1.42681e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.0,3.11087e-07,0.0545012,0.63649,6.48032e-06,5.09137e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.1,1.93368e-07,0.0505413,0.660582,4.18691e-06,3.31302e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.2,1.20802e-07,0.0479024,0.6832,2.70538e-06,2.14938e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.3,7.5861e-08,0.046246,0.704556,1.75371e-06,1.39344e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.0,3.26316e-07,0.0548071,0.635211,6.76766e-06,5.07447e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.1,2.03302e-07,0.0507696,0.659302,4.38563e-06,3.31756e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.2,1.27259e-07,0.0480673,0.68192,2.84096e-06,2.1607e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.3,8.00545e-08,0.0463619,0.703276,1.84557e-06,1.40539e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.0,1.62839e-06,0.0912948,0.64097,2.62019e-05,1.37752e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.1,1.12893e-06,0.0811851,0.665061,1.98535e-05,8.47381e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.2,7.72876e-07,0.0726523,0.68768,1.46224e-05,5.31296e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.3,5.24843e-07,0.0656759,0.709037,1.05292e-05,3.39053e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.0,1.7411e-06,0.0916306,0.64033,2.83914e-05,4.93687e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.1,1.20301e-06,0.0814865,0.664421,2.13324e-05,3.4184e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.2,8.21906e-07,0.072915,0.68704,1.56287e-05,2.35562e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.3,5.5749e-07,0.0658981,0.708397,1.12174e-05,1.61781e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.5,0.0,1.82141e-06,0.0920798,0.639477,2.96454e-05,3.43967e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.5,0.1,1.25981e-06,0.0818902,0.663568,2.22863e-05,2.47364e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.5,0.2,8.61726e-07,0.0732673,0.686187,1.63432e-05,1.75829e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.5,0.3,5.85221e-07,0.0661965,0.707543,1.17445e-05,1.2381e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.8,0.0,1.9135e-06,0.092757,0.638197,3.09505e-05,2.82063e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.8,0.1,1.32689e-06,0.0824997,0.662288,2.33286e-05,2.07599e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.8,0.2,9.09918e-07,0.0738,0.684907,1.71561e-05,1.50471e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,0.8,0.3,6.19457e-07,0.0666486,0.706263,1.23642e-05,1.0768e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.2,0.0,2.02002e-06,0.0936658,0.63649,3.2365e-05,2.55315e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.2,0.1,1.40595e-06,0.0833196,0.660582,2.4494e-05,1.90907e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.2,0.2,9.67649e-07,0.0745185,0.6832,1.80893e-05,1.40277e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.2,0.3,6.6103e-07,0.06726,0.704556,1.30915e-05,1.0156e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.5,0.0,2.09527e-06,0.0943518,0.635211,3.33252e-05,2.47368e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.5,0.1,1.46245e-06,0.0839398,0.659302,2.52997e-05,1.86423e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.5,0.2,1.00932e-06,0.0750634,0.68192,1.87449e-05,1.37939e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.7,1.5,0.3,6.91292e-07,0.0677249,0.703276,1.36094e-05,1.00477e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.15,0.0,5.83484e-06,0.151712,0.64097,5.6147e-05,1.18871e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.15,0.1,4.68415e-06,0.138876,0.665061,5.1055e-05,7.98016e-06,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.15,0.2,3.70023e-06,0.126674,0.68768,4.52879e-05,5.256e-06,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.15,0.3,2.87698e-06,0.115227,0.709037,3.91491e-05,3.43883e-06,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.3,0.0,6.55794e-06,0.152126,0.64033,6.86699e-05,2.18232e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.3,0.1,5.18532e-06,0.139287,0.664421,6.01638e-05,1.64247e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.3,0.2,4.04792e-06,0.127078,0.68704,5.18141e-05,1.23557e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.3,0.3,3.11937e-06,0.115618,0.708397,4.3803e-05,9.27916e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.5,0.0,6.86638e-06,0.152678,0.639477,7.22738e-05,1.18217e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.5,0.1,5.42549e-06,0.139836,0.663568,6.31367e-05,9.46017e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.5,0.2,4.23421e-06,0.127617,0.686187,5.42639e-05,7.51979e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.5,0.3,3.26315e-06,0.116139,0.707543,4.58152e-05,5.93122e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.8,0.0,7.16023e-06,0.153507,0.638197,7.50559e-05,8.47007e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.8,0.1,5.66479e-06,0.140661,0.662288,6.55966e-05,6.99839e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.8,0.2,4.42754e-06,0.128427,0.684907,5.64255e-05,5.73004e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,0.8,0.3,3.41793e-06,0.116924,0.706263,4.76982e-05,4.64365e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.2,0.0,7.46579e-06,0.154612,0.63649,7.75862e-05,7.04744e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.2,0.1,5.91997e-06,0.141761,0.660582,6.79244e-05,5.93907e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.2,0.2,4.63858e-06,0.129509,0.6832,5.85495e-05,4.95363e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.2,0.3,3.59056e-06,0.117974,0.704556,4.96151e-05,4.08415e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.5,0.0,7.66932e-06,0.155442,0.635211,7.9143e-05,6.56659e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.5,0.1,6.0923e-06,0.142587,0.659302,6.93887e-05,5.58394e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.5,0.2,4.78296e-06,0.130322,0.68192,5.99144e-05,4.69738e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.8,1.5,0.3,3.7101e-06,0.118764,0.703276,5.08716e-05,3.90417e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.15,0.0,1.21532e-05,0.215729,0.64097,6.73076e-05,4.41106e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.15,0.1,1.072e-05,0.203663,0.665061,6.61365e-05,3.62456e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.15,0.2,9.38922e-06,0.191778,0.68768,6.46102e-05,2.91927e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.15,0.3,8.15651e-06,0.180111,0.709037,6.26318e-05,2.29812e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.3,0.0,1.5237e-05,0.216127,0.64033,0.000102703,7.64614e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.3,0.1,1.31365e-05,0.20407,0.664421,9.68835e-05,6.0101e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.3,0.2,1.12568e-05,0.192192,0.68704,9.07646e-05,4.7383e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.3,0.3,9.58109e-06,0.180531,0.708397,8.43812e-05,3.74589e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.5,0.0,1.61297e-05,0.216658,0.639477,0.000111476,2.91314e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.5,0.1,1.38662e-05,0.204612,0.663568,0.000104296,2.46655e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.5,0.2,1.18543e-05,0.192744,0.686187,9.70487e-05,2.08684e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.5,0.3,1.00707e-05,0.181091,0.707543,8.9726e-05,1.76295e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.8,0.0,1.67922e-05,0.217453,0.638197,0.000116166,1.77469e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.8,0.1,1.44376e-05,0.205424,0.662288,0.000108566,1.55481e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.8,0.2,1.23464e-05,0.193572,0.684907,0.000100941,1.35922e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,0.8,0.3,1.04937e-05,0.181931,0.706263,9.3273e-05,1.18477e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.2,0.0,1.74013e-05,0.218512,0.63649,0.000119715,1.34677e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.2,0.1,1.49769e-05,0.206507,0.660582,0.000111918,1.20298e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.2,0.2,1.28226e-05,0.194674,0.6832,0.000104106,1.07163e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.2,0.3,1.09129e-05,0.18305,0.704556,9.62619e-05,9.51283e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.5,0.0,1.77821e-05,0.219305,0.635211,0.000121698,1.20542e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.5,0.1,1.53186e-05,0.207317,0.659302,0.000113826,1.08594e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.5,0.2,1.31284e-05,0.1955,0.68192,0.000105943,9.75431e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,0.9,1.5,0.3,1.11854e-05,0.183888,0.703276,9.80292e-05,8.72915e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.15,0.0,1.89876e-05,0.275295,0.64097,6.86979e-05,8.57709e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.15,0.1,1.75001e-05,0.26471,0.665061,6.85249e-05,7.69214e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.15,0.2,1.60991e-05,0.254222,0.68768,6.83087e-05,6.8621e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.15,0.3,1.47745e-05,0.243837,0.709037,6.80222e-05,6.08238e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.3,0.0,2.66069e-05,0.275658,0.64033,0.000122189,2.28709e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.3,0.1,2.40782e-05,0.265082,0.664421,0.000119375,1.87893e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.3,0.2,2.17372e-05,0.254602,0.68704,0.000116238,1.54043e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.3,0.3,1.95688e-05,0.244226,0.708397,0.000112774,1.26194e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.5,0.0,2.88682e-05,0.276141,0.639477,0.000142009,6.08596e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.5,0.1,2.59789e-05,0.265577,0.663568,0.000136562,5.30483e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.5,0.2,2.33381e-05,0.255109,0.686187,0.000131125,4.63167e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.5,0.3,2.09202e-05,0.244745,0.707543,0.000125669,4.04888e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.8,0.0,3.01268e-05,0.276864,0.638197,0.000149409,3.11629e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.8,0.1,2.70966e-05,0.266318,0.662288,0.000143373,2.81181e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.8,0.2,2.43318e-05,0.255868,0.684907,0.000137407,2.53805e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,0.8,0.3,2.18041e-05,0.245521,0.706263,0.000131474,2.29096e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.2,0.0,3.11467e-05,0.277828,0.63649,0.000154105,2.16536e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.2,0.1,2.80256e-05,0.267306,0.660582,0.000147844,1.98859e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.2,0.2,2.51781e-05,0.256879,0.6832,0.000141669,1.82626e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.2,0.3,2.2575e-05,0.246555,0.704556,0.000135541,1.67659e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.5,0.0,3.17473e-05,0.27855,0.635211,0.000156524,1.86794e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.5,0.1,2.85794e-05,0.268045,0.659302,0.000150183,1.72841e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.5,0.2,2.56887e-05,0.257636,0.68192,0.000143933,1.5991e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.0,1.5,0.3,2.30455e-05,0.24733,0.703276,0.000137734,1.47875e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.2,0.15,0.0,3.25187e-05,0.379933,0.64097,6.60354e-05,0.000172223,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.2,0.15,0.1,3.10315e-05,0.371748,0.665061,6.61003e-05,0.000163066,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.2,0.15,0.2,2.96326e-05,0.363663,0.68768,6.61941e-05,0.000154443,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.2,0.15,0.3,2.83095e-05,0.355676,0.709037,6.63104e-05,0.00014628,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.2,0.3,0.0,5.20907e-05,0.380231,0.64033,0.000128023,9.00298e-05,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,1.0,1.2,0.3,0.1,4.93443e-05,0.372052,0.664421,0.000127803,8.24816e-05,0
